ID,Still Exists,In English,Sarcasm,Additional Comments,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Is About the Holocaust,IHRA Section
1157991517241274368,True,True,False,No comments.,1,False,3,False,False,13
1209325022977900544,False,True,False,No comments.,3,False,3,False,False,13
1209544372922060800,True,True,False,No comments.,1,False,3,False,False,13
1126878156294586368,True,True,False,No comments.,1,False,3,True,True,13
1093846230151712768,False,True,False,No comments.,3,False,3,False,False,13
1164584917402914816,True,True,False,No comments.,1,False,3,True,False,13
1199725269411651585,True,True,False,No comments.,1,False,3,True,False,13
1149676578814734336,False,True,False,No comments.,3,False,3,False,False,13
1194033743171899393,True,True,False,News report,1,False,3,False,False,13
1191652516410384385,True,True,False,No comments.,1,False,3,True,False,13
1202104253470388226,True,True,False,No comments.,5,False,3,False,False,4
1110567698835169280,True,True,False,No comments.,1,False,3,False,False,13
1116082558037569537,True,True,False,No comments.,1,False,3,False,False,13
1097941466360528896,False,True,False,No comments.,3,False,3,False,False,13
1185557829501018114,True,True,False,No comments.,1,False,4,False,False,13
1160371871994585088,True,True,False,No comments.,1,False,3,False,False,13
1186982438263808000,True,True,False,No comments.,1,False,3,False,True,13
1084213718240641030,False,True,False,No comments.,3,False,3,False,False,13
1203355351455809536,True,True,False,No comments.,1,False,3,True,False,13
1148963750965317639,False,True,False,No comments.,3,False,3,False,False,13
1117860996637310977,True,True,False,No comments.,1,False,3,False,False,13
1105003253681541121,True,True,False,No comments.,1,False,3,False,False,13
1184251471996559360,True,True,False,No comments.,1,False,3,False,False,13
1163936586213535750,True,True,False,No comments.,1,False,3,True,False,13
1204768483780841477,False,True,False,No comments.,3,False,3,False,False,13
1204098391606616065,True,True,False,No comments.,4,False,3,False,False,2
1102580197986131968,True,True,False,No comments.,1,False,3,False,False,13
1128970425717940226,True,True,False,No comments.,1,False,4,False,True,13
1149204292227739648,False,True,False,No comments.,3,False,3,False,False,13
1163977422934425600,True,True,False,No comments.,1,False,3,True,False,13
1133107604991954945,True,True,False,No comments.,1,False,4,False,False,13
1095973503969443841,True,True,False,No comments.,1,False,3,False,False,13
1080631981040381954,True,True,False,No comments.,1,False,3,True,False,13
1128311359622533121,True,True,False,No comments.,1,False,3,False,False,13
1160949459519463426,True,True,False,No comments.,1,False,3,False,False,13
1194757436629864449,True,True,False,No comments.,1,False,3,False,False,13
1117368474597318661,True,True,False,No comments.,1,False,3,True,True,13
1117933618486218753,True,True,False,No comments.,1,False,4,False,False,13
1109176445258133504,True,True,False,No comments.,1,False,3,False,False,13
1174022414214127617,True,True,False,No comments.,2,False,3,False,False,13
1122396545427623936,False,True,False,No comments.,3,False,3,False,False,13
1196410516823887873,True,True,False,No comments.,1,False,3,False,False,13
1099410225243787264,True,True,False,No comments.,1,False,3,False,False,13
1127764789353177088,True,True,False,No comments.,5,False,2,False,False,7
1204553448957599746,True,True,False,No comments.,1,False,3,False,False,13
1096119386878984192,True,True,False,No comments.,1,False,4,True,False,13
1197391443351998465,True,True,False,No comments.,1,False,4,True,False,13
1124023853582307329,True,True,False,No comments.,1,False,3,False,False,13
1160251824282034176,True,True,False,No comments.,1,False,4,True,False,13
1121828069604331522,True,True,False,No comments.,1,False,3,False,False,13
1096539631397543938,True,True,False,No comments.,1,False,3,False,False,13
